city,total_customers,high_value_customers,avg_customer_spend,max_customer_spend
Chinon,2,0,134.9350004196167,209.8799991607666
Cornellà de Llobregat,6,0,81.696667671203613,141.5
Putney,4,0,117.61500120162964,181.99000549316406
Schwalmstadt,1,0,24.989999771118164,24.989999771118164
Windera,1,0,24.989999771118164,24.989999771118164
Buchholz in der Nordheide,3,0,136.14333152770996,204.93999671936035
Juína,5,0,55.297999954223634,86
Meadow Woods,1,0,24.989999771118164,24.989999771118164
Rheinfelden (Baden),4,0,57.392499923706055,84.980001449584961
Saint-Quentin,4,0,151.61749982833862,260.5
Grandchamps-des-Fontaines,1,0,132.95000076293945,132.95000076293945
Tornesch,3,0,190.38000043233237,223.63000106811523
Játiva,1,0,24.989999771118164,24.989999771118164
Jonesborough,2,0,168.20500087738037,274.42000198364258
Cerny,1,0,589.05999946594238,589.05999946594238
Renton,2,0,350.47500038146973,675.95000076293945
Sarrià de Dalt,2,0,27.494999885559082,30
Kadoma City,2,0,109.02000141143799,169.39000129699707
New Port Richey,2,0,125.3199987411499,181.66999626159668
Currency Creek,1,0,24.989999771118164,24.989999771118164
Ester,3,0,47.313333511352539,60
San Juan Capistrano,4,0,176.93250226974487,598.74000930786133
North Platte,2,0,332.27000331878662,336.59000587463379
Pyap West,1,0,186.9799976348877,186.9799976348877
Maliaño,2,0,71.269999504089355,85.549999237060533
Greenwich,2,0,28.489999771118164,31.989999771118164
Bear,5,0,207.80599861145021,559.9799919128418
Marchin,1,0,126.48999977111816,126.48999977111816
East Patchogue,2,0,45.770001411437988,66.550003051757812
Colombo,3,0,167.66000048319498,254
Lagastation,2,0,135.15500164031982,142.48000144958496
Pontllanfraith,2,0,89.464999198913574,153.93999862670898
Bletchingley,5,0,141.69200057983397,423.48000144958496
Barberà del Vallès,5,0,148.98200035095215,603.93000221252441
Penns Park,3,0,61.220001220703125,132.66000366210938
Torres de la Alameda,1,0,51,51
Bad Neuenahr-Ahrweiler,2,0,73.184999465942383,86.369998931884766
Sunrise town,3,0,53,74.5
Les Ventes,3,0,69.9966672261556,98
Milford Mill,3,0,54.329999287923179,69.989997863769531
El Grao de Castellón,3,0,130.97333399454754,322.94000244140625
Melrose,2,0,163.39000129699707,242.98000335693359
Baincthun,3,0,82.15333366394043,98.479999542236328
Gloucester Township,4,0,66.112500190734863,166.95000076293945
Claiborne,1,0,148.9900016784668,148.9900016784668
Rastatt,2,0,98.940000534057617,120
Kyoto City,2,0,134.95000076293945,219.90000152587891
Mazarrón,2,0,266.72000312805176,437.44000625610352
Jasper,4,0,185.87249946594238,297.5
Bagdad,2,0,246.625,433.75
Braine-le-Château,2,0,49.969999313354492,74.939998626708984
Delray Beach,3,0,286.36666552225751,391.3899974822998
Atsugi City,5,0,133.86600036621093,255
Berrosteguieta,2,0,441.65499496459961,824.30998992919922
Bois-Grenier,1,0,25,25
Roye,4,0,178.89499950408936,296.97999954223633
Dundalk,1,0,121.59999847412109,121.59999847412109
Mucuri,2,0,173.68999862670898,263.97999572753906
Komaga Rane,2,0,69,113
Albstadt,2,0,62.090002059936523,87.19000244140625
Wanze,1,0,293.28000068664551,293.28000068664551
Tracyton,4,0,87.75,184
Rocherlea,1,0,25,25
Kettering,6,0,129.27000013987222,384.94000244140625
Schenefeld,1,0,25,25
Doylestown,1,0,25,25
Cranford,3,0,58.996667226155594,89
Kahului,1,0,200,200
Cardedeu,2,0,97.9950008392334,170.9900016784668
Hayesville,3,0,78.326667149861649,145
Talmont-Saint-Hilaire,1,0,55,55
Surzur,1,0,193.97999954223633,193.97999954223633
Seninghem,1,0,124.98999786376952,124.98999786376952
Schoten,4,0,223.34749794006348,435.25
Gundaroo,2,0,104.97499847412109,128.94999694824219
Buda,3,0,83.77666727701822,140.70999908447266
Cachan,2,0,74.244999885559082,92.489999771118164
Soultz-sous-Forêts,1,0,123.95000076293945,123.95000076293945
Espinardo,1,0,25,25
Auxerre,3,0,251.19000116984051,553.60000610351562
Kumano-cho,1,0,25,25
Pueblo,2,0,102.49500274658203,179.99000549316406
Sartrouville,4,0,110.19999980926514,248
Dreieich,6,0,80.049999872843415,196.17999267578125
Saint Vith,1,0,114.5,114.5
LaPlace,2,0,153,281
Boyne Valley,1,0,25,25
Longridge,1,0,25,25
Braine-le-Comte,2,0,271.22000122070312,514.48000335693359
Ewing Township,2,0,165.40000057220459,170
Alfaro,1,0,25,25
Golf Guadiana,2,0,248.11999893188477,286.23999786376953
Osnabrück,4,0,131.57249927520752,257.25999450683594
Orée-d'Anjou,4,0,226.47250175476074,306.95000076293945
Stow,4,0,257.48250341415405,585.00000762939453
Wommelgem,2,0,40,55
Maebashi City,1,0,25,25
Kempen,2,0,31.5,38
Markkleeberg,4,0,141.71999931335449,199.88999557495117
Thornton Heath,5,0,46.594000625610349,93.9900016784668
Stanmore,3,0,261.92333094278973,400.939998626709
Arden,3,0,107.24333318074544,154
Rueil-Malmaison,2,0,27.494999885559082,29.989999771118164
Tinténiac,2,0,73.799999237060547,122.59999847412109
Placerville,4,0,98.0999984741211,173.94999694824219
Benicia,3,0,247.66000366210935,368
Buena Ventura Lakes,2,0,37.75,50
Heilbad Heiligenstadt,1,0,25,25
Figueres,3,0,210.21666272481283,450.16999053955078
Viry-Châtillon,5,0,116.25200004577636,248.40000152587891
Onet-le-Château,2,0,313.93500518798828,494.93000793457031
Court-St.-Etienne,2,0,58.9950008392334,92.9900016784668
Jebsheim,1,0,25,25
Langlo,1,0,402.07999801635742,402.07999801635742
Ku-Ring-Gai Chase,1,0,128.77999877929688,128.77999877929688
Villemaury,2,0,32.25,39.5
Jaén,2,0,54.470001220703125,83.94000244140625
Lilienthal,2,0,74.5,99
Arzano,1,0,145.3900032043457,145.3900032043457
Creil,3,0,36.183333079020187,53.549999237060554
Walkern,2,0,518.02499961853027,618.739990234375
Nugent,2,0,258.44999885559082,324.89999771118164
Villaquilambre,1,0,25,25
Montévrain,4,0,136.01500034332275,283.63999938964844
Fond du Lac,3,0,73.663333892822266,125
Joinville,6,0,68.595000584920243,121.09000015258789
Calhoun,3,0,198.83000183105469,380.49000549316406
Brié-et-Angonnes,3,0,112.54000155131023,233.98000335693359
Marmande,1,0,94.949996948242188,94.949996948242188
Linares,3,0,159.263334274292,195.79000282287598
Can Picafort,2,0,109.99499893188477,119.98999786376952
Hemer,2,0,444.70000648498535,839.95001220703125
Rockaway Township,2,0,81.975000381469727,104
Steinhagen,2,0,192.96499824523926,357.92999649047852
Santa Fe,2,0,113.14500045776367,195.36000061035156
West University Place,3,0,39.833333333333336,50
Donna,1,0,54.989999771118164,54.989999771118164
Mooresville,3,0,51.646664937337242,64.989997863769531
Hallandale Beach,2,0,148.28000354766846,241.57000732421872
Löwenberger Land,1,0,340.5,340.5
Carmona,1,0,69,69
Houyet,1,0,54.989999771118164,54.989999771118164
Alfeld (Leine),1,0,25,25
Fexhe-le-Haut-Clocher,2,0,158.96999835968018,207.48999977111816
Trussville,2,0,238.4950008392334,451.9900016784668
Palaiseau,2,0,138.02000045776367,153.44000244140625
Wadbilliga,1,0,255,255
Cherry Hill,3,0,162.17333285013837,242.35000038146973
Shoalwater,2,0,71.5,118
Milwaukie,3,0,109.66333389282227,243.9900016784668
Selm,1,0,54.5,54.5
Leavenworth,6,0,340.74499988555908,927.939998626709
Saint-André-de-l'Eure,1,0,25,25
Shiki,1,0,25,25
Taebaek City,3,0,33.663333892822266,39
Alcalá la Real,4,0,95.857499122619629,248.97999572753903
Rossett,1,0,25,25
Leopoldsburg,1,0,94.5,94.5
Zoufftgen,2,0,33.225000381469727,41.450000762939446
Woombye,2,0,62.2599983215332,99.5199966430664
Brilon,3,0,145.97999954223633,213
Ortuella,1,0,204.75,204.75
Tomago,1,0,25,25
Durbuy,1,0,62.930000305175774,62.930000305175774
Ludwigsau,1,0,166.94999694824219,166.94999694824219
Sainte-Barbe,2,0,173.46000003814697,277.939998626709
Ossining,5,0,171.99600067138672,351.5
Würzburg,7,0,121.02714347839354,263.47999954223633
Bluffdale,4,0,136.45000076293945,225.95000076293945
Rockingham,1,0,171.44000244140625,171.44000244140625
Woodland,5,0,83.186000823974609,180.93000411987305
Eschwege,3,0,131.956667582194,168.90000152587891
South Blooming Grove,2,0,32.4950008392334,39.9900016784668
Elizabeth City,2,0,58.475000381469727,69.950000762939453
Jarny,1,0,73.950000762939453,73.950000762939453
Mechanicsburg,1,0,25,25
Costa Mesa,6,0,47.295000076293945,69
Tamborine Mountain,1,0,192.98999977111816,192.98999977111816
Winslow,5,0,69.294001007080084,93
Ludwigsburg,3,0,70.606667836507157,84.9900016784668
Els Monjos,2,0,57.25,64.5
Lohne (Oldenburg),1,0,403.88999938964844,403.88999938964844
Terrytown,4,0,77.984999656677246,142.98999786376953
Sonchamp,1,0,25,25
Saint-Barthélemy-d'Anjou,2,0,281.35500335693359,441.60000610351562
Tönisvorst,1,0,150,150
Valréas,1,0,25,25
Cernay,3,0,204.66333389282227,322.9900016784668
Gaggenau,2,0,61.4950008392334,97.9900016784668
Small animal husbandry,2,0,176.0049991607666,277.02000045776367
Es Canar,3,0,90.5,120
Thionville,3,0,226.82666397094727,409.14999771118164
Piedmont,3,0,120.95666631062826,267.88000106811523
Arcos de la Frontera,2,0,28.5,32
Vanves,1,0,353.98999786376953,353.98999786376953
Aomori City,1,0,195.30000305175781,195.30000305175781
Ellenbrook,2,0,247.4949951171875,354.989990234375
Vienne,2,0,103.94000244140625,182.8800048828125
Chigasaki City,2,0,50.63999938964843,76.279998779296861
Los Banos,2,0,315.04500198364258,593.1400032043457
Montigny-le-Tilleul,1,0,100.94000053405762,100.94000053405762
Onomichi city,2,0,128.45000076293945,182.95000076293945
Koriyama City,4,0,145.97500038146973,421.95000076293945
Cholet,4,0,40.08750057220459,65.950000762939453
Assenede,3,0,302.30333646138507,641.94000244140625
Vouillé,1,0,286.48999786376953,286.48999786376953
Paragould,4,0,212.95000076293945,365.04999923706055
Mount Prospect,1,0,25,25
Claremore,1,0,51,51
Bad Freienwalde (Oder),1,0,25,25
Longbenton,2,0,85.225000381469727,114.5
Basalt,1,0,507.32000350952148,507.32000350952148
Petershagen,1,0,130.98999786376953,130.98999786376953
Dole,3,0,48.329999923706055,71.999998092651367
Mainz,8,0,160.123749256134,303.11999893188477
Anneyron,2,0,66.220001220703125,78.94000244140625
Papenburg,2,0,134.48999977111816,138.9900016784668
Cañada,1,0,219.95999908447266,219.95999908447266
Azé,4,0,109.90000057220459,264.15000152587891
Amberg,3,0,139.32999928792316,194
Campbellsville,2,0,116.92000102996826,163.84000205993652
Mocajuba,3,0,106.16333325703938,205
Six-Fours-les-Plages,1,0,25,25
Eureka,3,0,28,31
Massapequa,3,0,101.49333381652832,229.98000144958496
Wermelskirchen,1,0,25,25
Marignane,1,0,378.5,378.5
Millington,1,0,67.9900016784668,67.9900016784668
São Gotardo,3,0,119.58333269755046,198.74999809265137
Tustin,1,0,575.06999969482422,575.06999969482422
Löbau,5,0,292.5719982147217,820.94000244140625
Andlau,3,0,190.47999954223633,366.45000076293945
Orthez,1,0,255.08000183105469,255.08000183105469
Le Grand-Quevilly,2,0,92.550003051757812,159.99000549316406
Lüdenscheid,1,0,227.68000221252441,227.68000221252441
Kurume City,6,0,63.35666688283284,118
Hwasun-gun,3,0,149.16000111897787,228.03000259399414
Tiverton,2,0,85.825000762939453,112.20000076293945
Wendell,2,0,135.85000038146973,246.5
Inman Mills,3,0,168.8033332824707,372.18000030517578
Premià de Dalt,1,0,65.2700023651123,65.2700023651123
Murrells Inlet,3,0,318.97666676839191,670.7400016784668
Fontenay-sous-Bois,1,0,70.289999008178711,70.289999008178711
Grimethorpe,1,0,246.67999458312988,246.67999458312988
Newburgh,2,0,103.99500274658203,182.49000549316406
Whitfield,1,0,57.5,57.5
Aalter,2,0,123.48999977111816,186.97999954223633
Boughton-under-Blean,1,0,67.5,67.5
Northfield,3,0,289.33333396911621,509.5
Grau y Playa,2,0,62.305000305175781,99
Avant-lès-Marcilly,2,0,153.58500003814697,237.22999954223633
Corringham,1,0,61.899999618530273,61.899999618530273
City,3,0,106.42666689554849,193.5
Brissac-Loire-Aubance,3,0,94.0066687266032,168.28000640869141
Varel,2,0,107.37500190734863,188.80000305175781
Las Torres de Cotillas,1,0,62.360000610351562,62.360000610351562
ViIassar de Mar,1,0,165.98000526428223,165.98000526428223
Noisiel,1,0,75.989999771118164,75.989999771118164
Kathleen,5,0,42.286000442504886,79.5
San Lorenzo de El Escorial,1,0,25.989999771118164,25.989999771118164
Newport Beach,5,0,99.585999679565433,180.95000076293945
Montmorency,2,0,81.994999885559082,138
West Dundee,2,0,199.24000072479248,368.4900016784668
Lloret de Mar,3,0,288.68000030517578,680.04000091552734
Gesves,1,0,85.469999313354492,85.469999313354492
Guaraciaba do Norte,6,0,95.453335126241058,195.8700065612793
Villeveyrac,1,0,524.43000793457031,524.43000793457031
Leutkirch im Allgäu,3,0,248.38999621073404,328.63999176025391
Dinant,1,0,26,26
Bressolles,2,0,91.489999771118164,156.97999954223633
Villanueva de la Serena,1,0,26,26
Bad Kreuznach,3,0,126.65666516621908,215.96999549865723
Scraper,2,0,56.9900016784668,73.9900016784668
Country Club,1,0,244.97999572753906,244.97999572753906
Leander,2,0,46.430000305175781,59.819999694824219
Romulus,4,0,119.1424994468689,250.02999877929688
Haymarket,1,0,245.99000549316409,245.99000549316409
Grünheide (Mark),1,0,110.98999786376953,110.98999786376953
East Orange,2,0,78.494998931884766,130.98999786376953
Long Branch,2,0,176.19999885559082,242.39999771118164
Tübingen,5,0,233.23799934387208,374.5
Bad Schwartau,2,0,29,32
Waverly,2,0,123.70499992370605,182
Cruz de Pineda,3,0,118.60000101725259,178
Châteauneuf-sur-Isère,2,0,93,160
Ham,2,0,151.49500274658203,239.99000549316409
Villers-la-Ville,1,0,26,26
Columbine,1,0,240,240
Saint-Marcel-Bel-Accueil,4,0,61.237500190734863,85
Igualada,2,0,61.065000534057617,64.14000129699707
Helena Valley Northeast,3,0,220.23666890462241,441.71000671386719
Éibar,2,0,206.64500045776367,264.98999977111816
Carmaux,2,0,129.17500114440918,148.36000061035156
Speyer,6,0,82.710000038146973,209.48999786376953
Ellwangen (Jagst),2,0,85.680000305175781,111.48999977111816
Orvault,1,0,26.5,26.5
Palm Harbor,3,0,147,194
Vera,1,0,222.44000053405762,222.44000053405762
Uckfield,2,0,355.27999877929688,467.5
Vétraz-Monthoux,1,0,26.590000152587887,26.590000152587887
Aldershot,3,0,84.4466667175293,140
Hanches,2,0,92.769998550415039,155.54999732971191
Paiporta,2,0,70.625,114.5
Alcalá del Río,1,0,26.760000228881839,26.760000228881839
Marburg,2,0,102.90499973297119,178.98999977111816
Ventnor,1,0,26.899999618530277,26.899999618530277
Day city,3,0,132.4800001780192,172
Lamb Range,4,0,91.290000438690186,201.23999977111816
Tassin-la-Demi-Lune,2,0,202.149995803833,209.70999145507812
Chilly-Mazarin,1,0,26.969999313354489,26.969999313354489
Dewsbury,4,0,131.95249891281128,182
Sheridan,3,0,281.48666699727374,421.4900016784668
Les Clayes-sous-Bois,2,0,188.63000202178955,275.79000473022461
Hutto,2,0,33.485000610351562,39.9900016784668
Haro,1,0,26.979999542236328,26.979999542236328
Sóller,1,0,26.979999542236328,26.979999542236328
Anse,2,0,68.489998817443848,109.98999786376952
La Escarihuela,4,0,102.99499797821045,255.53999519348145
Crown Point,3,0,84.536664962768555,142.77999877929688
Tullins,1,0,86.989999771118164,86.989999771118164
Blackwater,1,0,26.989999771118164,26.989999771118164
Roxby Downs Station,1,0,26.989999771118164,26.989999771118164
Wadsworth,3,0,122.64999961853027,222.96999931335449
Wachtberg,2,0,82.969998359680176,136.93999671936035
Saint-Brieuc,2,0,195.04499912261963,332.09999656677246
Waren (Müritz),2,0,142.97000026702881,258.95000076293945
L'Isle-sur-la-Sorgue,2,0,46.494999885559082,66
Mougins,2,0,219.0600061416626,397.51001167297363
San Lorenzo,1,0,26.989999771118164,26.989999771118164
Chabanière,1,0,65.940000534057617,65.940000534057617
Bridgend,3,0,96.469999313354492,134.91999816894531
Jüchen,1,0,26.989999771118164,26.989999771118164
Peachtree Corners,2,0,27.970000267028809,28.950000762939453
Silla,2,0,196,205
Saintes,2,0,419.19000053405762,647.48000335693359
Lézignan-Corbières,3,0,181.20999781290692,277
Ningi,1,0,27,27
Tickhill,2,0,33.4950008392334,39.9900016784668
Aubière,1,0,99.450000762939453,99.450000762939453
Bertrix,1,0,27,27
Hackensack,3,0,198.15666707356769,512.5
San Isidro de Níjar,1,0,73.159999847412109,73.159999847412109
Villeneuve-d'Ascq,2,0,177.48500061035156,206.29999923706055
Dickson,2,0,65.124998092651367,94.249996185302734
Ardmore,3,0,64.453334172566727,94.950000762939453
Cavertitz,1,0,56.5,56.5
Pittsford,4,0,246.43500185012817,554.870002746582
Illescas,1,0,177.62999534606934,177.62999534606934
Wenden,2,0,116.73500061035156,171.36000061035156
Oyster town,2,0,39.449999809265137,51
Basingstoke,3,0,119.5599988301595,218.79999542236328
Montierchaume,1,0,248.38999938964844,248.38999938964844
Aubange,2,0,31.470001220703125,34.9900016784668
Ballenger Creek,3,0,91.099999745686844,174.09999847412109
Alveringem,1,0,67.94000244140625,67.94000244140625
Huesca,3,0,94.3033364613851,204.97000694274902
Ronda,3,0,131.63666661580402,228.44999694824219
Brive-la-Gaillarde,5,0,123.52599983215332,217.68999862670898
Dordon,2,0,184.97499942779541,323.94999885559082
Châtillon,2,0,207.70500469207764,209.94000625610352
Shreveport,5,0,99.673999786376953,168.26000213623047
Atlantic City,5,0,107.51800003051758,201.73999977111816
Weißenfels,4,0,119.47749948501587,212.75
Lampertheim,2,0,106.15499973297119,162.80999946594238
Ballersdorf,1,0,155.94000053405762,155.94000053405762
Santa Quitéria,3,0,75.646665573120117,154.94999694824219
Zutendaal,1,0,295.95000648498535,295.95000648498535
Cedar Park,5,0,81.673999786376953,167.98999977111816
Seelze,3,0,125.00666554768881,237.02999877929688
Warboys,3,0,112.56333160400391,235.69999694824219
Wandong,1,0,28,28
Wakayama City,1,0,116.94999694824217,116.94999694824217
Iksan City,2,0,102.77499961853027,117.54999923706055
Galloway,3,0,150.64666875203451,202.99000549316406
Vimory,1,0,131.5,131.5
Aigaliers,1,0,287.94000244140625,287.94000244140625
Catalina,1,0,408.58999633789062,408.58999633789062
Market Harborough,1,0,28,28
Earley,3,0,145.20333480834961,367.73000335693359
Daytona Beach,3,0,212.38333129882812,489.14999389648438
Plounéventer,2,0,66.494998931884766,97.989997863769531
Barañáin,2,0,102.49499988555908,174
San Luis Obispo,2,0,58.829999923706055,89.659999847412109
Nuriootpa,1,0,57,57
Snellville,7,0,155.61999947684151,297
Cortland West,1,0,28,28
Neustadt an der Weinstraße,1,0,97.5,97.5
Les Auxons,1,0,257,257
Kewstoke,2,0,156.5,188
Ballarat,4,0,142.77750062942505,202.27000427246094
Fulton,1,0,344.99000549316406,344.99000549316406
Aldine,2,0,160.2450008392334,205.4900016784668
Long Eaton,2,0,33.9950008392334,39.9900016784668
City of Orange,3,0,230.8799997965495,514.63999938964844
Cavaillon,3,0,174.91666666666666,289.94999694824219
Lealman,3,0,99.296666463216155,169.93999862670898
